Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Bride of the Devilish 
Duke","The Monstrous Duke's 
Adopted Daughter",Roxana,"I Was The Male Lead's 
Ex","There's No Use 
Hanging On",A Most Virtuous Villain,"Let's Get a Divorce, 
Husband","The Golden Light of 
Dawn","Death to Lady White 
Ferret!","Avoiding the Heavenly 
Emperor",Lydia's Great Escape,My Little Fox,It's Not Your Baby!,"I Became the Villainess 
in a Disastrous Novel","The Tyrant Wants to 
Be Good",Seduce a Fox,"Babysitting the Male 
Lead ",Hiding My True Self,"Mother's Contract 
Marriage","Carnephelia's Curse is 
Never Ending","Hiding the Archduke's 
Humiliating History","Why Are You
Obsessed With Your 
Fake Wife","Rewriting My Tragic
Ending","Trumping My Tragic 
Destiny","I Will Be the Main 
Character in That 
Prison","How to Raise a 
Nine-Tailed Fox","Until the Tragic Male 
Lead Walks Again",I Will Divorce the Duke,"The Fake Saintess 
Bears Tainted Robes",Celeb Lady
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Killer Whale's 
Comfort Penguin",From Rain and Ash,"Wolf Under Sheep's 
Clothing",There Is No Mercy,"I Became the Sea 
Guardian's Adopted 
Daughter","I Caught a Male Lead 
in a Deserted Island","My Husband 
Resembles My First 
Love","The Monster Dame 
Requests Maternity 
Leave",I Saw a Play,A Slave of Rubelfast,Slave Emperor,"In a Special Contract's 
Name",,,,,,,,,,,,,,,,,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,I'll Marry Him,Asirhart Kingdom Aide,Revoke This Wish,"Her Ladyship Objects 
to this Marriage!",The Empress' Lipstick,"Charming the Duke of 
the North",I'll Save the Heroine!,The Quiet Game,"House Garnet’s 
Archvillain","The Cold Marquis and 
the Ironclad Lady","Hawar in the Winter 
Garden",Dragondaily,"I'm a Doll, but the 
Tyrant Is Obsessed 
With Me","The Villainess 
Empress's Attendant","Lady Leone Must 
Survive!",Too Late for Regrets,"I Possessed a 
Villainess, but I Wanna 
Raise Cats!","Duchess Mecklen's 
Graceful Rebellion","Island Without 
Shadows","It's a Misunderstanding 
That I'm Dating the 
Villain",Not the Time for Love,,,,,,,,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Adelaide,The Duke's Servant,Between Us,"The Concubine 
Contract",The 101st Heroine,"Daughter of the 
Archmage",Crimson Karma,The Flower of Prencia,Dragon Savior,"Saving the Villain from 
the Heroine",His Majesty's Proposal,Secret Lady,"The Duke's Daughter 
Wants to be Useless",Try Crying Prettier,"Taming the Emperor's 
Hound","For My Derelict 
Favorite","I Seduced the Deceitful 
Duke","The Saint Reborn as 
the Villain","I Don't Want To Play 
Matchmaker!","Stuck with the 
Protagonist","The Runaway Lead 
Lives Next Door",Go Away Romeo,"Shindam of the Four 
Seasons, My Winter 
General","Lulutier's Fiery Final 
Days","So I Married the
Abandoned Prince",Taming the Corrupted ,"I'm Sorry, but It's 
Because I'm an 
Ordinary Person","Reforming My
Regretful Husband",Everyone's Princess,"Ten Ways to Get 
Dumped by a Tyrant"
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"My Angelic Husband 
is Actually a Devil in 
Disguise",The Princess Maid,"I'm the Tutor of the 
Twin Highnesses","The Doomed House's 
Contract Daughter","I Didn't Lull You to 
Sleep Only for You to 
Be Obsessed","Obsessed With 
Shuelina","I Taught You Carefully, 
so Why Are You 
Obsessed?","Obsessed With Hazel 
the Sweet Witch","I've Fallen for the 
Empire's Greatest 
Villainess","I Became the Daughter 
of the Ghost Duke","The Male Lead Knelt 
Before Me","I Became a Leader in 
a Wretched Prison",The Brunette's Reaper,,,,,,,,,,,,,,,,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Miss Not-So Sidekick,My Red String of Fate,A Tyrant's First Love,"Flirting with the 
Villain's Dad","The Lady I Served 
Became a Master",Caught by the Villain,Birth of a Villainess ,"The Villainess's Days 
are Numbered","The Villainess is 
Retiring","The Little Princess and 
Her Monster Prince","How To Clear a Dating 
Sim as a Side
Character",Take Me Back Home,"How To Win My 
Husband Over","Preventing the 
Making of a Tyrant","I Failed To Oust The 
Villain","My Younger Brother 
Wants to be a Husband","Helena: Master Of 
The Guardian Stone","My Warmonger 
Husband",Ode to Snow White,A Dream Escape,"I've Become a True 
Villainess","The Elite Princess’s 
Handbook to Becoming 
Valedictorian","Get a Male Lead for
Every Book",The Magicians,"I'm the Corrupted Side
Character's Wife","Life as the Maid of the 
Prisoner Prince","The Blooming Baby 
Boss Lady","I Adopted the Male 
Lead From the Shelter",Libera Me,"Hoodwinked into Her 
First Kiss"
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Fallen to Paradise,Traces of the Moon,"Reincarnated as My 
Husband’s Mistress","The Obsessive Stud 
Scammed Me into 
Marriage","Survive as the Adopted 
Daughter of a Genius 
Duke",Guide Override,"The Archduke's 
Magical Business 
Partner","Getting Married 
Without My Badge",Don't Save the Duke,"No Obsession for 
Yureia","My Childhood Friends 
Are Trying to Kill Me","I Tamed the Angsty 
Male Lead with My 
Fists",Savage Witch,"I Reincarnated as a 
Parenting Story Extra","Noble in Name, Vulgar 
at Heart","The Terminally Ill 
Rejects the Strategy",,,,,,,,,,,,,,
"Silver/White/
Gray",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"My Life as an Internet 
Novel",Our Little Empress,The Legendary Fossil,"Her Majesty, The Witch","The Duchess' Contract 
Marriage",Brother Knows Best,"The Count's Daughter 
and the Handmaid",Cat in the Chrysalis,"My Otherworldly 
Marriage","I'm a Villain, but I'm 
Favored",No More Nice Sis,No Exit,"I Just Want My Happy 
Ending!",,,,,,,,,,,,,,,,,
Purple/Violet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Evil Cinderella 
Needs a Villain","The Adorable Princess 
of Doom","Love and Blade: Girl in 
Peril","The Villainess Doesn't 
Need a New Husband!","She No Longer Wields 
Her Sword","Only I Can Speak the 
Ancient Language of 
Magic","I'll Just Look for a 
New Family","The Oddball Lady's
Fiance",Wendy the Florist,"The Lady Tames the 
Swordmaster","Trapped in My 
Daughter's Fantasy 
Romance",,,,,,,,,,,,,,,,,,,
Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Lady Beast,"What Do You Want To 
Be, Prince","A Royal Princess with 
Black Hair",The Twin's New Life,Celestial Bride,"A Heart For The 
Emperor","Baroness Goes On 
Strike","I Shall Kill That Sweet 
Devil","Our Ball Begins at 
Moonrise","I Got Divorced and 
Abandoned My Family",Seabird and Wolf,"The Villainous Tyrant 
has Returned","Guardian of the 
Dragon","Lift My Curse, Sir 
Knight",Undercover Empress,"Countess and the 
Blade",As Leticia Wishes,"Post-Possession
Damage Control","I Vow to Take the 
Tyrant's Throne",Grace in Wonderland,"Maria: The Deposed 
Empress",,,,,,,,,
Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Flower and the Beast,Revenge Wedding,"I'll Raise You Well In 
This Life, Your Majesty!",My Fair Maid,No More Princes,"The Secret of House 
Francesca","The Cutest Little
Villainess",The Age of Arrogance,Foam of the Sea,"The Male Lead Is 
Trying to Change the 
Female Lead","A Mouse Biting a 
Dragon's Tail","The Cup of Vengeance 
Is in Your Hands","The Demon Who 
Kisses My Foot",My Misraised Husband,The Fake Extra,"In the Empress's 
Bedroom Lives a 
Snake","The Villain's Daughter-
In-Law Is a Power 
Player",,,,,,,,,,,,,
Red,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"The Kids Have 
Changed","The Immoral Duke 
Needs to Be 
Homeschooled","As You Like It, 
Margrave","Empress Cesia Wears 
Knickerbockers","Ingrid, The White Deer",Surviving as a Maid,"The Handmade Tales 
of the Handmaid","She Wasn't My 
Daughter","Marriage B: Wed to 
the Enemy",The Golden Forest,"The Devil and His 
Sacrifice",The Monster Princess ,"Monster Dressing 
Room","My Older Sister Is the 
Main Character","Interspecies Protection 
Agency","The Adventures of a 
Demon King's 
Daughter","The Red Knight 
Seeks No Reward",108 Girls,As the Two of You Wish,,,,,,,,,,,
Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Mixed,,,,,,,,,,,,,,,,,,,,,,,
,The Antagonist's Pet,"Don't Give the Book 
Your Heart","From a Knight to a 
Lady",The Red Empress,"Heir to the Dragon 
Slayer Sword",Not That Villainess!,"Can't I Be a Sex 
Worker, Not a Clergy?",,,,,,,,,,,,,,,,,,,,,,,
Pink,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"Welcome to Sylvia's 
Garden","I Swear We're Just 
Friends","Treat Your Friends 
With Respect","Let's Hide My Little 
Brother","Lysia Tries The Quiet 
Life","There's No Way I'd Be 
Satisfied With a Rabbit 
Husband!",,,,,,,,,,,,,,,,,,,,,,,,
Orange,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,"A Second Chance at 
Saving You",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
